IQ,YearsExperience,Age,Income
110,7.350712128796925,41.0,247.5538275593295
124,14.284555482347727,45.0,292.54164864739596
108,8.61540057572687,38.0,246.63562229954047
112,12.796908757495334,42.0,265.5252194822373
125,15.777759684529524,37.0,284.47479502307704
127,9.158433057940714,42.0,282.02848861855426
110,13.60614976596414,44.0,268.38147166759444
124,9.180295637460185,42.0,278.39486309083776
101,10.616085042429527,48.0,251.82830935467445
117,9.576194531573853,49.0,278.22909950106015
108,10.165100130158924,33.0,240.17494823572466
111,13.572905117668258,45.0,269.79479985591723
107,12.258679535833364,36.0,249.79255229663968
125,8.531851251746978,37.0,272.0920795411956
125,8.756506761564513,31.0,262.4483939101991
113,15.394789752326298,40.0,270.7591650300665
123,8.013567791488384,31.0,260.2490533969282
122,15.700213274316411,49.0,298.41779993375144
118,10.026873527855347,43.0,270.5459187054175
141,12.125962356829175,42.0,312.84006068031294
111,12.554442738828909,36.0,256.94712972097335
120,10.796512002580208,49.0,282.094109544446
116,13.413846369802412,34.0,261.93597845039744
116,11.394082953376856,36.0,261.86977604650633
121,9.80879613307983,34.0,264.2342875721213
117,10.01364973123054,37.0,261.3679420533003
111,11.184449349768043,34.0,249.93459595399543
121,15.978503700239155,38.0,284.340404816542
131,12.043714702011368,38.0,290.3802225317839
129,10.469066996942445,44.0,289.6942777067781
122,8.93060792587039,49.0,281.97246888972
112,11.896433612012999,39.0,260.6076015367935
121,10.64728949668531,49.0,283.98482304313546
130,6.490214578984072,44.0,284.4032428553506
131,13.290218318156136,42.0,299.2359876290178
123,13.940784060276192,45.0,290.4555052470943
116,13.332851427143304,49.0,283.4561029669056
117,16.58110535914649,35.0,274.0536604500683
127,13.029546320328105,48.0,298.359420100406
126,11.240532330347731,43.0,285.09404355333
102,13.393306283144112,43.0,252.94253839624452
126,14.086669392703927,43.0,293.3572126259223
127,11.788037640739761,42.0,288.0416807287508
111,12.684361356412166,45.0,266.00067970458167
112,11.732685307654485,44.0,265.87014469815443
112,15.46037502833503,50.0,280.9527810247205
113,15.214469357922418,36.0,265.1987865276953
105,11.449342791693134,32.0,239.45371849881113
123,10.063292879321795,30.0,262.55891210372636
112,11.781478573782302,34.0,252.44743060287428
119,7.882885295822811,40.0,263.97024171961823
115,13.954214848443476,38.0,269.7486027489106
122,14.244543193526269,36.0,278.4415259477976
109,9.456139230212354,46.0,257.4183413572398
122,14.14517053815652,28.0,267.990779829667
123,11.467758052337082,25.0,257.64784892081167
128,16.73623092474972,42.0,299.0424707842409
139,17.911313249775482,48.0,329.8535496860842
99,11.465252355637928,43.0,242.70258306076065
123,8.220091075465014,39.0,268.1644028391369
112,15.216812096146501,42.0,272.26530828731603
100,16.456580899079164,44.0,257.51072891720315
128,13.972718999161037,40.0,291.6222300543046
133,12.103106382494364,35.0,289.12281536866146
116,14.827407177424053,45.0,280.0887629075343
122,9.17441346122446,29.0,258.4876799332454
119,14.762479923108149,41.0,279.5795760271912
124,10.237796202454973,41.0,280.37308069067785
128,11.529940126582563,37.0,283.2602274608106
123,15.253856115632527,44.0,290.0648393685381
123,15.173043816522036,42.0,287.25008769676697
132,11.634812103782034,34.0,286.69557334578286
118,10.40446642511903,28.0,251.45447957219574
129,12.35063689434917,37.0,286.2930089438068
111,9.783748078848227,41.0,256.3090877681288
136,15.03181786791638,38.0,303.01914844491716
127,10.325714484583298,44.0,285.38421591442255
115,9.475973805993938,46.0,268.47716770409556
98,14.191801360015983,45.0,250.65977444119076
119,12.895143274114488,35.0,268.65368396678804
108,10.490281812090917,37.0,247.79075472753377
122,10.654268116276914,47.0,283.4309120835616
134,11.459899336957815,47.0,305.82336340225413
121,9.741113113531002,43.0,277.2867561368158
118,12.440087826623746,46.0,279.9454127521353
123,11.496572679648091,43.0,283.0042287418326
122,7.899458840032616,51.0,282.24499963418094
96,10.959447063540672,56.0,254.17026350245953
122,15.569251754226787,37.0,283.07363874332094
126,9.677069679082816,44.0,284.98725707793926
117,10.521280195757386,25.0,247.57154121533623
129,10.997314619741221,39.0,285.398238931808
118,11.730705041924494,43.0,275.5268807713896
127,8.54724295336972,28.0,260.50390292068596
142,10.037630773870553,50.0,319.6886147602399
119,11.52006987744235,38.0,269.5444799034176
100,13.55024351899584,45.0,252.20270102317588
116,13.260762807523593,25.0,250.85858987243228
102,12.610619103570798,33.0,237.19538298133418
126,12.623185063548016,47.0,295.7884779903651
133,9.572606687264479,40.0,291.1113430299545
126,7.2037947562371825,43.0,277.9539331150078
123,8.465542401947486,42.0,273.56880305015056
113,12.885453915881985,40.0,264.6242488525551
135,13.185185881830051,54.0,320.20573432980655
127,9.552632536253656,43.0,284.0542789330241
122,16.182088159746765,44.0,291.435542092767
122,16.097223596304644,32.0,276.8656257006741
121,9.839990164065707,48.0,282.6161185595486
124,12.230499545206934,47.0,289.14115359664845
113,14.68955866455767,22.0,245.67806827452932
135,15.728174834644461,42.0,309.81252452462434
121,12.567446953074052,40.0,277.59988381440365
126,10.79128312991787,35.0,273.66816163134587
115,13.460736981909923,50.0,283.65702173943276
123,13.276526353052283,36.0,278.4037256594239
97,16.308579068189957,43.0,252.65495709863205
108,13.924023377810617,32.0,247.2004510891422
119,13.248310990949298,38.0,273.4374867872319
106,11.909343042755486,34.0,242.3818650175857
144,13.34421454644763,46.0,324.3497353598033
103,6.604343125446892,42.0,235.50608216962547
123,12.664389418264934,31.0,271.61718808161675
136,13.614605389338399,40.0,303.92332111093407
124,7.994637794392982,45.0,278.93847324207405
116,9.370254990427995,34.0,256.972877122335
114,7.2938873318676825,36.0,248.60738537078535
126,13.337473029040913,39.0,287.1417271955534
111,14.050855188134156,42.0,268.33657745713435
118,8.447400902889306,41.0,264.8748900327169
126,11.240069537338892,49.0,294.52579835592513
116,9.49829178960941,35.0,255.9463510931516
120,13.378116485314228,47.0,286.2433656408449
116,9.579756445334091,42.0,264.6978480389429
110,9.770943653854708,48.0,265.65607337866635
131,13.041087524135328,44.0,298.6139960726437
133,17.815244879565924,39.0,307.5907280932094
116,9.962877136616612,38.0,259.8872802967657
117,10.305951304904958,45.0,272.2420821441331
118,11.247143836490253,45.0,275.9754190807238
125,13.464258900087975,46.0,294.84526085483145
110,12.468530909176271,37.0,254.86754945138694
119,10.387711344923272,32.0,259.4157758161571
122,10.855476157861327,40.0,275.99077026253934
126,10.618314435980544,45.0,286.54058778074796
92,9.25112902737112,35.0,216.84941075087488
124,14.496189685287284,39.0,283.9465455529908
123,11.074084418028862,49.0,289.2378890090519
130,13.287014003750576,33.0,283.8632248292846
114,10.449486389769962,41.0,264.9498967439516
114,12.266983492787901,36.0,260.17520409721664
132,14.675734694447833,37.0,294.6361486174418
104,15.703941939924992,39.0,256.09601144100566
136,14.4161129172056,44.0,310.99728449266246
145,9.738336618410287,31.0,296.4891083866393
124,8.340961541557366,40.0,272.8711855912641
128,11.932350421644582,50.0,301.59276466922637
105,13.249292133281847,50.0,266.14960819492666
113,16.284002631176367,43.0,278.83626042034695
130,11.79194922652963,41.0,291.5906205308813
118,12.71165829529042,23.0,250.4606045422204
122,8.958417837951759,40.0,270.02168802415673
125,13.618594129097364,36.0,282.46551655245565
117,11.678601424735078,22.0,243.11133098941795
119,14.171105440764485,43.0,282.7345042941456
119,8.57804381259185,43.0,268.22199608364735
109,14.051592154549532,41.0,262.0249004249176
123,11.69900348883836,37.0,274.45004622008577
138,10.727931782880281,35.0,294.44149820792995
137,15.938376804041667,47.0,318.3411026842597
105,14.061329426590746,44.0,260.10475568956787
125,14.01175535168086,38.0,286.09076368784844
126,11.662269220664182,34.0,275.0448210134585
115,9.098605862828766,33.0,252.02239898015426
110,8.787957892670908,42.0,253.71263592772033
106,11.18284511251472,44.0,255.1998041207983
115,8.522932639711511,40.0,258.29060599349936
123,10.817883101294509,34.0,269.8604245246625
118,11.889412830648366,33.0,262.2397473901287
113,11.125254228469686,38.0,259.3026004763156
107,12.494275690393316,39.0,254.45333632744587
123,6.267628412530198,44.0,271.7019033463623
130,13.980302807785248,35.0,288.6009436052519
110,11.701596405350315,41.0,259.76704016547626
124,13.431271144807035,54.0,303.51688993369453
101,11.07666505154022,43.0,246.54700565319965
113,11.643623215001005,34.0,254.6912109501641
127,9.221282920843015,35.0,273.9578358399321
108,12.60134207445847,35.0,250.23419100793757
113,10.214845439272715,35.0,253.04296603925985
134,12.632111596221282,42.0,301.38032329764593
112,14.152694057559913,44.0,271.33412746467906
111,12.407815851878416,35.0,255.51790355619556
125,16.90509132081325,49.0,305.68534566202464
139,13.052816956713725,39.0,306.85205449051654
117,11.871447137657096,50.0,282.470261471932
127,12.504968481995661,53.0,303.27851044501887
133,12.43494537788674,32.0,285.18165863028037
123,13.595184617097031,50.0,295.72159852331265
117,10.53318774859461,34.0,259.2015349188233
111,12.871422565796356,39.0,261.05106754578026
105,9.68573784716595,34.0,238.7545621993881
131,12.36298624585275,44.0,297.6638037237133
121,13.652648166005996,36.0,276.91098563074775
133,14.201052223256955,41.0,302.3759800074079
129,11.080196315211058,38.0,282.9848484387629
113,15.019125448908053,35.0,263.21290170999134
108,11.463473677103933,36.0,251.71500816276404
124,9.009081708605994,51.0,287.3574678718991
113,12.297164706855076,36.0,257.73564405912845
123,13.832587400664243,46.0,292.3613899466609
112,10.25347521618055,33.0,249.0152113761158
111,8.590190542867468,40.0,252.57476436561288
118,12.002920613480812,41.0,271.96844763304125
129,11.741983295227492,42.0,292.2380599958818
123,10.032407556685364,38.0,271.90579245699547
131,15.334051753943886,43.0,303.5979848893066
107,14.043427133706102,45.0,265.2182579775653
109,14.517224610595319,36.0,258.05968827311483
119,8.779560509007899,46.0,274.03844210854186
141,11.29159736428866,36.0,301.5699767263239
126,10.7919898173608,25.0,261.8040626877373
109,11.061057012281847,49.0,266.68220592623067
119,14.5549425775436,30.0,265.1148061038518
122,10.581237026018023,43.0,277.9875596530655
114,10.395770577299206,35.0,256.42504649775447
126,14.580114494705327,37.0,285.4312706559728
118,16.496562672324316,46.0,288.8227580815355
117,15.259283483257565,46.0,284.4619581742341
132,9.744608475121035,42.0,292.71991942107366
102,6.907308810330415,37.0,229.49642176919085
110,10.068202140913659,53.0,271.10327894977536
111,11.676346903708597,50.0,273.42691328235736
111,12.805796947127059,30.0,248.49154387414194
112,10.736892592582603,48.0,269.06504805460503
124,14.864864329271551,26.0,268.63106892812255
130,13.440795493819795,41.0,296.43827066074005
129,12.030574219574019,45.0,293.8236495237297
109,8.466073661857259,31.0,237.93703579166026
118,14.897713477716067,36.0,274.441570328099
124,11.889819939577851,29.0,267.2660761183441
122,7.562535461242717,38.0,264.21083568298
133,15.068582603505064,50.0,315.77488824429236
113,16.737816296489317,40.0,275.4763024188849
121,11.43992515374882,37.0,270.68917071907435
116,9.44946937861921,28.0,245.13935880776253
122,14.783831274546344,45.0,290.89300741001756
109,15.5780659203594,42.0,268.04536233347864
110,13.771659487259477,26.0,245.84174378520987
112,6.829158562105716,44.0,254.87500683097872
114,10.396946424298983,42.0,264.38988891006545
135,9.736765537841444,32.0,282.32026045806185
131,13.413423355909131,34.0,285.7693598309151
117,15.68031429470797,29.0,263.0753271180197
121,12.028301973759685,34.0,266.474846563203
104,11.613027636555596,39.0,247.8642395130157
118,8.302135058679685,45.0,269.4991722402884
121,8.673260515142509,37.0,264.5295127441511
131,12.010896291884592,34.0,284.14871471662195
123,15.58129711511542,47.0,297.1551009621322
124,10.768465707004696,36.0,272.81414896438116
122,10.547340378901888,32.0,265.06864356358585
122,9.271158051455469,43.0,274.8931716686324
106,8.817073515734124,46.0,252.01618935270776
115,14.387715078095066,45.0,279.2365032191061
134,11.367422988492223,46.0,305.2166643215515
128,14.053026454251842,48.0,302.6186285548594
124,7.397035472945744,36.0,264.4192108127566
120,11.103243137459122,42.0,274.99160185556343
126,15.76032168601512,39.0,292.26366080707686
110,9.094987596937798,41.0,253.12586574149353
104,9.437829478822861,47.0,251.5743752313313
116,11.682968369646403,39.0,266.44195500224106
125,11.97833867375051,44.0,287.6907046708677
121,12.720496135068801,45.0,285.2173672514888
130,11.702737668574645,43.0,293.17283608687234
123,12.144265905851299,45.0,285.7661530401041
120,12.01988404192827,43.0,280.4805700630613
133,9.703993348742731,36.0,287.2745829767935
131,10.88689640886723,36.0,284.5156623564039
119,8.646237964622365,40.0,265.697851572353
108,12.467691261804344,42.0,260.188911446391
110,9.78482692966662,49.0,264.0981004111624
118,13.347577953317169,37.0,270.1929939689948
116,13.308762648598801,40.0,270.42754397329196
136,6.738478990801497,35.0,281.1420835379645
103,14.0866073702203,38.0,249.6740505409602
119,13.69930738004681,46.0,283.54911763236345
109,12.269248868253044,38.0,255.88249746749503
121,6.5173796450829595,40.0,264.6503747007219
123,7.312112919035634,50.0,282.0463361464974
115,13.987352358425767,32.0,260.83953653780316
125,10.714739311803989,45.0,287.3574151907218
118,12.728507883322985,43.0,274.9538335065151
118,4.930088288464107,46.0,262.6497936303208
115,13.19502658695802,37.0,266.5386131612016
126,10.158659004465306,32.0,270.7638246745554
121,10.082093124640938,50.0,285.2012392356797
135,14.438168921758747,28.0,291.0168442118866
132,11.093069023750763,39.0,289.3484352179011
125,12.885900253457711,37.0,280.68228606504664
98,9.862169170659074,43.0,237.03819101377545
105,16.864709795461934,29.0,247.7323132895917
129,9.97160717469777,32.0,276.62319122490027
115,13.973647128224206,32.0,261.1012514253167
122,10.67911060800392,42.0,277.2028119657612
113,12.370557185033741,30.0,252.28024719644165
125,11.497721267142396,29.0,267.7604294882153
129,11.350681859523771,47.0,295.68266620862545
107,11.220173319801333,45.0,259.4487350431891
111,9.730441081990406,43.0,258.27266939296663
103,12.969783671827482,25.0,231.13792481898807
122,12.557144767142416,29.0,266.7059485621979
103,11.83904835091642,33.0,237.66464472349463
116,15.292778657161168,31.0,262.66564304533745
125,14.07304505479062,42.0,289.92030251300474
140,10.24145931080664,37.0,297.680634301268
123,12.309851687152202,42.0,283.1780122681954
132,14.627814628252718,35.0,294.13711323083476
122,11.680973684133852,26.0,258.06035348860064
123,12.038804717253598,31.0,266.89702372522777
117,10.994535918020253,41.0,269.4652961578178
116,10.80646944996946,48.0,277.1282969105595
131,14.171157076827926,44.0,302.3201847236473
123,12.549201930404859,38.0,278.7310241884794
123,13.580743035797466,42.0,285.54450483282386
113,12.402056863415705,41.0,264.95067655578
116,10.838143727060046,40.0,263.8004995491553
140,9.356314057487875,35.0,294.97372104272085
119,11.139140887642887,38.0,268.1682517655169
133,13.393295061700314,37.0,295.40343879500347
114,13.09686190369308,38.0,264.48286808153745
128,7.995093271349894,31.0,265.8615181331572
122,16.51068529987503,39.0,287.00869240491835
115,10.401492521252276,34.0,254.57566695757524
126,11.773810146925653,35.0,276.98168605289993
104,12.529556993183851,37.0,246.43353678032776
125,16.168769249786315,49.0,304.7598938386237
127,9.90560205792699,53.0,297.29068067188354
122,9.967627207461728,45.0,280.5662586023795
133,9.532975383799021,43.0,293.8808071831
119,12.559560668353623,43.0,276.32868513513245
118,13.400615028784106,44.0,279.4059650631486
123,12.43157608375811,40.0,280.6892551168113
128,16.619725838571824,45.0,303.76002082645994
125,11.153222751654827,48.0,290.42536399470515
117,12.530618483855758,39.0,268.36172169120977
110,7.550238591992389,45.0,254.54183880316089
126,6.064942739420778,47.0,280.8530274913726
112,13.302465235316376,48.0,276.3063905048882
111,13.308992878603098,49.0,273.0341858040587
113,9.109151318191117,45.0,262.9726370021761
120,11.838814777701119,35.0,268.30915207703066
112,13.508586278671142,38.0,261.37625264974605
108,11.225131897866813,49.0,266.69049896234765
113,9.95072010249757,30.0,245.6849726445488
118,11.817104452723243,39.0,269.8565798136206
124,16.984571961898094,45.0,301.75565519212734
120,14.022961772851614,40.0,279.2928277466602
109,10.901707532434648,32.0,243.30153295461108
122,14.23761122506011,36.0,279.4237299854412
123,12.676081520166571,47.0,290.06118546067466
115,12.191507286295224,48.0,276.3540028234109
112,12.84267193489353,29.0,249.13861325896255
112,12.85464020185451,38.0,260.87864131055045
114,8.715071707983267,31.0,246.44364710350118
142,12.649270305653756,40.0,312.62567238083005
111,11.127810283864266,33.0,248.8742043010683
122,11.879918235488967,40.0,276.92381262157625
112,9.673704633434138,34.0,247.83411038039193
114,12.974179532098242,45.0,274.20247352243575
112,12.501579375593714,36.0,258.3053806876717
128,11.92799581492434,35.0,280.6398198176412
123,12.666521350001487,34.0,273.36061831508425
118,12.888082846459746,31.0,263.22903051453613
125,14.306597034617884,31.0,275.09274958852865
127,8.393923487155536,33.0,268.82605765712134
111,16.192709468455995,38.0,266.696223870002
125,12.167331543158863,32.0,272.9848217504671
112,11.046109578215969,35.0,253.03949871259474
128,14.233646043405134,46.0,300.928385750176
127,11.851228757943616,47.0,294.7053007451116
124,16.15332737783359,30.0,277.5029412601987
117,12.51715086655361,48.0,281.69992924223914
114,14.447077604340524,41.0,271.0781209480988
117,12.097043913411028,43.0,272.6770205705682
127,11.16688746601053,51.0,298.7109327785968
113,13.741576024104878,42.0,269.38188849806363
120,15.752900269180135,25.0,265.69416248536254
102,15.043969010661556,38.0,249.86659719188455
122,13.642060819094711,42.0,285.5447598290839
109,14.123346554031572,41.0,262.7278078259078
106,14.572451084242523,39.0,256.40898130688663
125,14.586001136258645,30.0,275.8063744536943
122,14.819492042270424,48.0,296.13821298492053
115,7.089314783719974,34.0,248.22316961599412
116,10.30013423508868,36.0,258.6441834732814
142,13.968338521180636,39.0,313.3856132155518
118,13.832001164739879,38.0,272.92621078144305
117,7.012303539021512,40.0,259.9275304835077
126,11.36357101992989,31.0,270.9416734949177
120,8.017809136434206,36.0,258.78773995910825
129,8.808914150482803,37.0,277.20142450655476
122,12.136269970988867,37.0,272.82049684331764
127,10.41240167879117,42.0,286.97653430687785
124,10.77455955444577,39.0,277.3295003121998
126,10.915260965149962,44.0,286.17889247871915
119,12.610026449078184,44.0,279.2515949293771
122,14.05427474836479,36.0,278.0995284401622
117,9.626975194135422,39.0,262.33241645096314
126,11.56503551894924,32.0,273.61128338640253
106,12.732898189230312,41.0,254.62215420699596
127,11.25069530980134,35.0,278.28783035917934
129,13.838441629891049,43.0,296.6818062785907
127,12.102394715821061,29.0,270.23004377123397
118,14.994627317235377,30.0,265.40635248006396
125,9.332199558599644,39.0,275.66108298811696
112,18.231262712212924,43.0,281.1404383761679
128,10.487995433509454,47.0,294.20015948699546
109,15.504089510853527,37.0,261.83243022209757
125,14.852567103362412,34.0,280.55108782536064
125,16.218944093747524,39.0,290.8577939015224
124,13.989833963307735,37.0,280.0195176312187
115,10.249241109865928,34.0,252.0319007193474
127,4.5973392616634685,38.0,265.22516940371963
101,10.141819438359468,40.0,239.99079509933622
127,14.698632896426366,29.0,278.44304141431184
121,12.589562011541569,49.0,288.98787455773015
130,9.435963218918877,39.0,284.56097129593627
122,8.959279483893972,39.0,268.6143292070504
138,9.086470087116965,36.0,290.3864642644564
110,10.806082308859182,38.0,252.16798380706973
126,11.620731871492199,32.0,270.8125060145811
111,15.8263234554151,39.0,269.9733704413979
118,12.71457081611748,43.0,277.1271278097803
127,10.52421134848168,36.0,278.00014003779694
126,12.945525314379807,40.0,287.20781175470324
140,10.009540590769802,37.0,299.08678238635594
116,15.752825877926655,32.0,266.61285880658704
132,8.237418979482712,41.0,284.35090087191134
117,13.471674662884219,49.0,285.5914932346919
112,8.625312943909094,37.0,250.8345379149737
103,10.945847962647655,43.0,247.37970492213074
121,13.61074807723035,38.0,277.5553073233314
114,13.112351560273487,44.0,273.12969793638
128,11.469382072482365,36.0,279.41169292246735
114,12.244703606140003,41.0,267.17707529213794
115,8.123120272868293,48.0,267.7464563369484
123,8.234111739773079,42.0,273.90612183826113
137,13.363712814632668,33.0,294.8844883087941
109,16.45261238976072,41.0,269.3862935823115
130,14.080567810440723,38.0,290.37954407449246
128,12.632400411753753,40.0,289.88651848126585
117,14.497210048890013,43.0,281.24572939678325
126,12.356945826842308,42.0,286.8615427651029
117,14.262002301933371,40.0,276.4161003067219
143,12.998605686734082,36.0,308.99906669661635
118,12.30281504512001,44.0,276.303925362913
120,8.057109740056386,40.0,265.37733900997347
116,12.923060761473714,40.0,272.3169024453458
103,12.89923384741827,39.0,248.06124628831034
117,13.922447146583025,40.0,273.32552244450784
122,11.686935363399948,37.0,273.5871197821842
135,12.820737921340777,26.0,282.55986720844527
124,10.73269111447189,43.0,284.5097782708437
118,15.927237776314277,48.0,291.97774519921904
120,10.726609850319667,45.0,276.50463450685294
123,10.577595817999898,40.0,275.8494485014809
116,12.119942983855829,42.0,271.08703858125483
126,7.818087479123146,42.0,278.54461790788184
136,9.807301744780778,47.0,306.5699113088417
116,7.97218843170943,34.0,253.17981641682047
132,16.136123948566144,45.0,307.11555109883903
128,13.024033809213623,45.0,297.2390002402892
125,10.65647841591899,35.0,271.2931188319638
121,9.560044454863323,38.0,268.8860565495937
123,17.195363907227346,23.0,270.85274127950686
117,7.951917712492297,30.0,247.705152152739
138,12.037513699971583,36.0,300.1646012515374
112,15.310022312059889,36.0,263.6470895278346
131,10.432981789064911,37.0,285.5139667673967
135,9.518200675820118,44.0,299.4813826015762
116,8.707775296492809,42.0,263.7733915345527
131,14.086463432294012,31.0,287.36801768125855
121,10.221267222229578,41.0,272.1572510972945
120,9.605277605463971,37.0,265.8452697627355
119,7.630357221692755,40.0,263.8235565608626
103,10.354143460238706,41.0,246.88211060869656
125,13.985834925313021,42.0,290.27588944099597
134,13.544522666447472,43.0,304.79049064234215
112,11.872123515506265,42.0,264.35278662653695
128,10.553572053608686,45.0,289.6959990781433
119,10.20275372824856,43.0,272.6165797292052
109,8.278347865135396,36.0,244.0858105900789
129,12.904975699374319,46.0,299.45521205113124
136,12.270303746331495,41.0,302.30538911340176
112,11.763855554281138,45.0,265.5772706042253
122,12.750777382864376,42.0,281.14012834235876
105,13.942847355039449,42.0,256.2836961632192
119,13.474648446828834,42.0,279.76464149213086
124,7.033216029272788,33.0,259.8245267549917
137,11.150352441262159,36.0,295.6306128320864
135,12.75306150910839,37.0,296.1705503810708
136,11.837628490151499,48.0,310.42619200210805
114,10.483992583204142,57.0,284.66220685769645
117,11.428346642576486,32.0,258.6776342688664
103,16.440280385799056,41.0,260.1826974131323
112,15.32561718647738,32.0,258.2518949179141
105,12.200951421121944,25.0,231.3187960787585
123,11.014736791053693,44.0,280.8539740393883
113,13.296770411780493,30.0,252.7544168613406
108,14.343021332982442,43.0,264.0026396968123
116,12.88244776454177,34.0,262.577375996738
108,9.339601911997374,37.0,245.53864582114107
123,12.132427562570015,37.0,275.40702069617123
122,12.401963424336166,48.0,290.5840234574219
116,9.262496446405004,35.0,256.06391828035606
112,12.37788999208131,30.0,250.26222535605802
106,13.547848775604638,38.0,250.4409995357418
125,13.3965211528019,37.0,281.06849540287794
122,15.34539562035828,40.0,283.585387104847
124,8.649964827122776,39.0,271.3179317501174
116,12.625938436751637,59.0,294.5749226774099
117,10.760964147945554,33.0,258.65880526142087
134,14.156732362537966,34.0,295.3989058193745
113,14.551164439375304,38.0,268.8508961125296
116,8.657288414881592,50.0,272.67379701462875
127,11.10409250600983,56.0,304.7041956052797
123,9.565447908703435,39.0,271.59546598117595
99,11.758121468701118,50.0,252.90671750068842
103,11.865145419167371,30.0,235.0512501828126
113,15.2651975854586,39.0,269.86446021132514
129,13.236575118740099,33.0,282.87396417065537
126,14.635381973224797,48.0,302.39757814442856
125,14.39818914262413,42.0,290.812781884402
126,9.363289109383965,48.0,289.67025947034807
110,12.128488160625645,27.0,239.75115231800643
126,14.378480708792639,49.0,300.41501488710696
110,15.47025742166058,47.0,275.4953522014823
129,13.879577127245433,42.0,297.3295297123934
114,7.714168033325489,37.0,248.76985446642746
122,13.11312894873531,36.0,276.83354710216923
101,11.838872165612269,46.0,252.13214381137487
106,13.764460810157129,32.0,246.1290563014955
130,10.244340005663283,44.0,291.9466019871446
126,12.222857547062677,41.0,285.6467329571244
107,11.2118634602826,37.0,246.7983142340408
132,15.191980426531988,39.0,299.7457133698312
109,13.539258312229695,52.0,275.69819718703724
120,11.378475587899215,33.0,264.34783289814004
115,10.445049600755706,43.0,266.52665390086287
110,10.939855054207726,34.0,248.57966689587
131,16.19327397796028,41.0,303.9377323771034
136,11.509388809296848,40.0,299.4615293712559
121,17.06694132287742,35.0,282.26640589990916
135,12.45350503803697,37.0,295.13560340997356
117,9.119268317526402,41.0,263.7313859751965
121,14.827643412657347,41.0,283.94771527227607
121,6.870619142475414,36.0,258.55123976003125
108,12.262926537599826,35.0,248.56977208080258
124,17.832886626011774,35.0,286.845464142988
127,16.221474315791593,41.0,296.25336456256014
118,15.564981837524336,36.0,275.5951953719669
103,14.40175294879305,41.0,252.89282073673792
123,15.020273368479625,37.0,280.6160534683873
104,9.92504139426108,50.0,256.6681188872132
111,14.014923845671493,42.0,267.4420096351573
121,12.957509999905325,42.0,281.16727693981125
112,15.427292902284147,45.0,277.1728608020875
122,16.159560295686397,39.0,287.57227367400225
117,10.872452153528691,40.0,266.0879757246829
103,8.375524306313803,39.0,237.03284747816014
121,12.109253474661868,34.0,269.67340571849587
125,15.767953709983402,41.0,290.8315338616246
130,8.426390508716793,39.0,282.6920480263339
116,11.444639250037504,44.0,273.9513252752154
119,7.118647311453237,45.0,270.25105852032027
105,10.333643379105814,49.0,257.9386429706417
139,12.927207649117452,39.0,305.29556206985313
135,11.907523968124776,48.0,307.1107810819758
119,9.89818724664433,35.0,262.79380950710805
118,15.723329396309191,43.0,284.22970474322557
90,10.957402927882175,41.0,223.94224552620327
130,7.235496845358904,29.0,263.99117270205466
125,16.86631968954168,57.0,315.63712119973616
128,14.671478805385808,42.0,297.27229229303856
115,12.781370115473761,39.0,266.31780323289723
115,9.58830677798339,39.0,259.1194931856496
107,9.349317108509307,42.0,250.26362709646057
127,12.313723774270382,52.0,301.61408379774844
132,12.377901657206912,42.0,294.65820637930005
131,8.40891797183546,47.0,293.86185535447623
121,9.505443651103302,39.0,267.2943920967503
116,13.212117252263726,53.0,287.650060119241
109,8.849009160110953,32.0,239.45903363364866
112,14.757804426973543,57.0,289.9816729441482
124,11.03469859287969,41.0,281.09972132971774
117,14.852124281054458,36.0,270.7590320677401
136,10.571556050992765,38.0,296.06417580059974
131,13.688961794177605,42.0,296.9006966819029
113,12.612312222929168,46.0,271.8591707372741
107,16.22911239914864,39.0,262.8552426815587
114,10.372789358820285,39.0,260.4408945680544
130,17.198933245948243,47.0,309.12655237114416
114,15.613242485302518,38.0,270.5841256770055
125,10.329866042828677,50.0,290.8321817511849
114,10.546997629956332,36.0,257.270875815863
123,12.905026095827724,46.0,289.85063820664664
125,13.907857774586477,42.0,287.7722771617767
129,9.573233854436676,44.0,288.014505399026
134,8.939061331972695,57.0,312.2797557318595
133,7.662254430588426,33.0,276.8833269692601
114,15.82333848952951,39.0,271.88784449040486
118,11.949473331903766,36.0,266.69458593936497
108,7.586306628644134,44.0,251.58536472243355
117,11.300763327275517,42.0,271.3342913093317
120,14.045376932477751,34.0,271.60069945279
115,13.006773495146927,33.0,259.25999652481613
114,16.733662507758716,43.0,280.7273953036496
130,12.506939603511604,42.0,294.1405475642819
129,11.254441219018979,30.0,274.31452584568467
123,12.729476458688104,44.0,285.27337398987555
107,15.812999509730389,42.0,264.52872923586636
122,13.647612087811018,41.0,283.0260998703742
116,11.684886281703609,39.0,267.2121184898173
133,9.370653610166425,38.0,287.3575207380264
101,11.627917536285846,34.0,234.70787059142458
114,8.734513861947864,41.0,259.3501983901291
114,13.049103130016498,43.0,272.6610490977314
115,13.0254913847978,24.0,247.57503165471414
129,9.522048514107533,35.0,278.55455720340973
96,10.012204596738126,45.0,238.81738450692336
117,14.082540108673776,45.0,282.21180489736315
128,11.89368286640097,35.0,282.2047197463899
129,13.361185898515382,36.0,287.14093454954565
114,10.516045567195096,36.0,258.0690312165458
