date,recipient,sender,year,month,day,hour,minute,second
2004-06-14 04:08:52,121,234,2004,6,14,4,8,52
2004-06-14 04:08:52,271,234,2004,6,14,4,8,52
2004-06-14 04:08:52,13,234,2004,6,14,4,8,52
2004-06-14 04:08:52,95,101,2004,6,14,4,8,52
2004-06-14 04:08:52,28,101,2004,6,14,4,8,52
2004-06-14 04:08:52,497,101,2004,6,14,4,8,52
2004-06-14 04:08:52,540,101,2004,6,14,4,8,52
2004-06-14 04:08:52,99,101,2004,6,14,4,8,52
2004-06-14 04:08:52,698,101,2004,6,14,4,8,52
2004-06-14 04:08:52,221,101,2004,6,14,4,8,52
2004-06-14 04:08:52,57,101,2004,6,14,4,8,52
2004-06-14 04:08:52,425,101,2004,6,14,4,8,52
2004-06-14 04:08:52,468,101,2004,6,14,4,8,52
2004-06-14 04:08:52,392,101,2004,6,14,4,8,52
2004-06-14 04:08:52,214,101,2004,6,14,4,8,52
2004-06-14 04:08:52,310,101,2004,6,14,4,8,52
2004-06-14 04:08:52,115,101,2004,6,14,4,8,52
2004-06-14 04:08:52,518,101,2004,6,14,4,8,52
2004-06-14 04:08:52,724,101,2004,6,14,4,8,52
2004-06-14 04:08:52,213,101,2004,6,14,4,8,52
2004-06-14 04:08:52,398,101,2004,6,14,4,8,52
2004-06-14 04:08:52,736,101,2004,6,14,4,8,52
2004-06-14 04:08:52,489,101,2004,6,14,4,8,52
2004-06-14 04:08:52,67,101,2004,6,14,4,8,52
2004-06-14 04:08:52,116,101,2004,6,14,4,8,52
2004-06-14 04:08:52,718,101,2004,6,14,4,8,52
2004-06-14 04:08:52,279,101,2004,6,14,4,8,52
2004-06-14 04:08:52,729,101,2004,6,14,4,8,52
2004-06-14 04:08:52,322,101,2004,6,14,4,8,52
2004-06-14 04:08:52,44,317,2004,6,14,4,8,52
2004-06-14 04:08:52,337,317,2004,6,14,4,8,52
2004-06-14 04:08:52,309,317,2004,6,14,4,8,52
2004-06-14 04:08:52,173,317,2004,6,14,4,8,52
2004-06-14 04:08:52,346,317,2004,6,14,4,8,52
2004-06-14 04:08:52,13,317,2004,6,14,4,8,52
2004-06-14 04:08:52,84,495,2004,6,14,4,8,52
2004-06-14 04:08:52,94,495,2004,6,14,4,8,52
2004-06-14 04:08:52,296,495,2004,6,14,4,8,52
2004-06-14 04:08:52,21,495,2004,6,14,4,8,52
2004-06-14 04:08:52,99,23,2004,6,14,4,8,52
2004-06-14 04:08:52,37,23,2004,6,14,4,8,52
2004-06-14 04:08:52,94,23,2004,6,14,4,8,52
2004-06-14 04:08:52,11,23,2004,6,14,4,8,52
2004-06-14 04:08:52,92,23,2004,6,14,4,8,52
2004-06-14 04:08:52,131,23,2004,6,14,4,8,52
2004-06-14 04:08:52,339,23,2004,6,14,4,8,52
2004-06-14 04:08:52,416,23,2004,6,14,4,8,52
2004-06-14 04:08:52,314,866,2004,6,14,4,8,52
2004-06-14 04:08:52,43,866,2004,6,14,4,8,52
2004-06-14 04:08:52,325,866,2004,6,14,4,8,52
2004-06-14 04:08:52,419,866,2004,6,14,4,8,52
2004-06-14 04:08:52,442,866,2004,6,14,4,8,52
2004-06-14 04:08:52,31,866,2004,6,14,4,8,52
2004-06-14 04:08:52,13,866,2004,6,14,4,8,52
2004-06-14 04:08:52,240,866,2004,6,14,4,8,52
2004-06-14 04:08:52,156,866,2004,6,14,4,8,52
2004-06-14 04:08:52,255,866,2004,6,14,4,8,52
2004-06-14 04:08:52,49,866,2004,6,14,4,8,52
2004-06-14 04:08:52,445,866,2004,6,14,4,8,52
2004-06-14 04:08:52,175,866,2004,6,14,4,8,52
2004-06-14 04:08:52,9,228,2004,6,14,4,8,52
2004-06-14 04:08:52,18,228,2004,6,14,4,8,52
2004-06-14 04:08:52,194,228,2004,6,14,4,8,52
2004-06-14 04:08:52,312,228,2004,6,14,4,8,52
2004-06-14 04:08:52,7,228,2004,6,14,4,8,52
2004-06-14 04:08:52,166,228,2004,6,14,4,8,52
2004-06-14 04:08:52,163,228,2004,6,14,4,8,52
2004-06-14 04:08:52,188,228,2004,6,14,4,8,52
2004-06-14 04:08:52,40,2,2004,6,14,4,8,52
2004-06-14 04:08:52,1,2,2004,6,14,4,8,52
2004-06-14 04:08:52,7,2,2004,6,14,4,8,52
2004-06-14 04:08:52,172,2,2004,6,14,4,8,52
2004-06-14 04:08:52,41,2,2004,6,14,4,8,52
2004-06-14 04:08:52,121,2,2004,6,14,4,8,52
2004-06-14 04:08:52,4,2,2004,6,14,4,8,52
2004-06-14 04:08:52,204,2,2004,6,14,4,8,52
2004-06-14 04:08:52,401,75,2004,6,14,4,8,52
2004-06-14 04:08:52,351,75,2004,6,14,4,8,52
2004-06-14 04:08:52,167,75,2004,6,14,4,8,52
2004-06-14 04:08:52,76,75,2004,6,14,4,8,52
2004-06-14 04:08:52,57,75,2004,6,14,4,8,52
2004-06-14 04:08:52,773,75,2004,6,14,4,8,52
2004-06-14 04:08:52,858,75,2004,6,14,4,8,52
2004-06-14 04:08:52,34,75,2004,6,14,4,8,52
2004-06-14 04:08:52,319,75,2004,6,14,4,8,52
2004-06-14 04:08:52,50,75,2004,6,14,4,8,52
2004-06-14 04:08:52,165,75,2004,6,14,4,8,52
2004-06-14 04:08:52,87,75,2004,6,14,4,8,52
2004-06-14 04:08:52,851,75,2004,6,14,4,8,52
2004-06-14 04:08:52,112,75,2004,6,14,4,8,52
2004-06-14 04:08:52,417,75,2004,6,14,4,8,52
2004-06-14 04:08:52,82,75,2004,6,14,4,8,52
2004-06-14 04:08:52,472,75,2004,6,14,4,8,52
2004-06-14 04:08:52,489,75,2004,6,14,4,8,52
2004-06-14 04:08:52,203,75,2004,6,14,4,8,52
2004-06-14 04:08:52,302,75,2004,6,14,4,8,52
2004-06-14 04:08:52,314,75,2004,6,14,4,8,52
2004-06-14 04:08:52,603,75,2004,6,14,4,8,52
2004-06-14 04:08:52,376,75,2004,6,14,4,8,52
2004-06-14 04:08:52,469,75,2004,6,14,4,8,52
2004-06-14 04:08:52,398,455,2004,6,14,4,8,52
2004-06-14 04:08:52,76,455,2004,6,14,4,8,52
2004-06-14 04:08:52,424,455,2004,6,14,4,8,52
2004-06-14 04:08:52,168,455,2004,6,14,4,8,52
2004-06-14 04:08:52,516,455,2004,6,14,4,8,52
2004-06-14 04:08:52,322,455,2004,6,14,4,8,52
2004-06-14 04:08:52,199,455,2004,6,14,4,8,52
2004-06-14 04:08:52,270,455,2004,6,14,4,8,52
2004-06-14 04:08:52,82,455,2004,6,14,4,8,52
2004-06-14 04:08:52,365,455,2004,6,14,4,8,52
2004-06-14 04:08:52,38,455,2004,6,14,4,8,52
2004-06-14 04:08:52,455,455,2004,6,14,4,8,52
2004-06-14 04:08:52,289,455,2004,6,14,4,8,52
2004-06-14 04:08:52,33,455,2004,6,14,4,8,52
2004-06-14 04:08:52,446,455,2004,6,14,4,8,52
2004-06-14 04:08:52,155,455,2004,6,14,4,8,52
2004-06-14 04:08:52,128,455,2004,6,14,4,8,52
2004-06-14 04:08:52,274,455,2004,6,14,4,8,52
2004-06-14 04:08:52,54,455,2004,6,14,4,8,52
2004-06-14 04:08:52,30,289,2004,6,14,4,8,52
2004-06-14 04:08:52,388,88,2004,6,14,4,8,52
2004-06-14 04:08:52,20,88,2004,6,14,4,8,52
2004-06-14 04:08:52,248,88,2004,6,14,4,8,52
2004-06-14 04:08:52,434,88,2004,6,14,4,8,52
2004-06-14 04:08:52,368,88,2004,6,14,4,8,52
2004-06-14 04:08:52,394,88,2004,6,14,4,8,52
2004-06-14 04:08:52,215,88,2004,6,14,4,8,52
2004-06-14 04:08:52,177,88,2004,6,14,4,8,52
2004-06-14 04:08:52,50,88,2004,6,14,4,8,52
2004-06-14 04:08:52,2,88,2004,6,14,4,8,52
2004-06-14 04:08:52,83,88,2004,6,14,4,8,52
2004-06-14 04:08:52,11,88,2004,6,14,4,8,52
2004-06-14 04:08:52,231,88,2004,6,14,4,8,52
2004-06-14 04:08:52,302,193,2004,6,14,4,8,52
2004-06-14 04:08:52,758,193,2004,6,14,4,8,52
2004-06-14 04:08:52,38,193,2004,6,14,4,8,52
2004-06-14 04:08:52,367,58,2004,6,14,4,8,52
2004-06-14 04:08:52,66,58,2004,6,14,4,8,52
2004-06-14 04:08:52,252,58,2004,6,14,4,8,52
2004-06-14 04:08:52,63,58,2004,6,14,4,8,52
2004-06-14 04:08:52,174,58,2004,6,14,4,8,52
2004-06-14 04:08:52,360,58,2004,6,14,4,8,52
2004-06-14 04:08:52,89,58,2004,6,14,4,8,52
2004-06-14 04:08:52,13,58,2004,6,14,4,8,52
2004-06-14 04:08:52,432,65,2004,6,14,4,8,52
2004-06-14 04:08:52,167,65,2004,6,14,4,8,52
2004-06-14 04:08:52,340,65,2004,6,14,4,8,52
2004-06-14 04:08:52,657,65,2004,6,14,4,8,52
2004-06-14 04:08:52,156,65,2004,6,14,4,8,52
2004-06-14 04:08:52,625,65,2004,6,14,4,8,52
2004-06-14 04:08:52,833,65,2004,6,14,4,8,52
2004-06-14 04:08:52,111,781,2004,6,14,4,8,52
2004-06-14 04:08:52,84,781,2004,6,14,4,8,52
2004-06-14 04:08:52,164,781,2004,6,14,4,8,52
2004-06-14 04:08:52,358,781,2004,6,14,4,8,52
2004-06-14 04:08:52,190,781,2004,6,14,4,8,52
2004-06-14 04:08:52,426,781,2004,6,14,4,8,52
2004-06-14 04:08:52,19,781,2004,6,14,4,8,52
2004-06-14 04:08:52,208,781,2004,6,14,4,8,52
2004-06-14 04:08:52,136,781,2004,6,14,4,8,52
2004-06-14 04:08:52,416,781,2004,6,14,4,8,52
2004-06-14 04:08:52,424,781,2004,6,14,4,8,52
2004-06-14 04:08:52,240,781,2004,6,14,4,8,52
2004-06-14 04:08:52,330,781,2004,6,14,4,8,52
2004-06-14 04:08:52,188,781,2004,6,14,4,8,52
2004-06-14 04:08:52,17,781,2004,6,14,4,8,52
2004-06-14 04:08:52,269,781,2004,6,14,4,8,52
2004-06-14 04:08:52,262,781,2004,6,14,4,8,52
2004-06-14 04:08:52,38,781,2004,6,14,4,8,52
2004-06-14 04:08:52,69,781,2004,6,14,4,8,52
2004-06-14 04:08:52,25,519,2004,6,14,4,8,52
2004-06-14 04:08:52,94,519,2004,6,14,4,8,52
2004-06-14 04:08:52,259,519,2004,6,14,4,8,52
2004-06-14 04:08:52,7,519,2004,6,14,4,8,52
2004-06-14 04:08:52,419,519,2004,6,14,4,8,52
2004-06-14 04:08:52,255,519,2004,6,14,4,8,52
2004-06-14 04:08:52,315,519,2004,6,14,4,8,52
2004-06-14 04:08:52,11,519,2004,6,14,4,8,52
2004-06-14 04:08:52,105,519,2004,6,14,4,8,52
2004-06-14 04:08:52,218,519,2004,6,14,4,8,52
2004-06-14 04:08:52,79,570,2004,6,14,4,8,52
2004-06-14 04:08:52,11,570,2004,6,14,4,8,52
2004-06-14 04:08:52,63,570,2004,6,14,4,8,52
2004-06-14 04:08:52,289,570,2004,6,14,4,8,52
2004-06-14 04:08:52,139,570,2004,6,14,4,8,52
2004-06-14 04:08:52,398,570,2004,6,14,4,8,52
2004-06-14 04:08:52,309,570,2004,6,14,4,8,52
2004-06-14 04:08:52,13,570,2004,6,14,4,8,52
2004-06-14 04:08:52,18,384,2004,6,14,4,8,52
2004-06-14 04:08:52,224,384,2004,6,14,4,8,52
2004-06-14 04:08:52,10,384,2004,6,14,4,8,52
2004-06-14 04:08:52,252,384,2004,6,14,4,8,52
2004-06-14 04:08:52,71,384,2004,6,14,4,8,52
2004-06-14 04:08:52,260,384,2004,6,14,4,8,52
2004-06-14 04:08:52,54,384,2004,6,14,4,8,52
2004-06-14 04:08:52,171,384,2004,6,14,4,8,52
2004-06-14 04:08:52,98,384,2004,6,14,4,8,52
2004-06-14 04:08:52,46,384,2004,6,14,4,8,52
2004-06-14 04:08:52,233,384,2004,6,14,4,8,52
2004-06-14 04:08:52,205,384,2004,6,14,4,8,52
2004-06-14 04:08:52,21,613,2004,6,14,4,8,52
2004-06-14 04:08:52,492,738,2004,6,14,4,8,52
2004-06-14 04:08:52,26,90,2004,6,14,4,8,52
2004-06-14 04:08:52,8,90,2004,6,14,4,8,52
2004-06-14 04:08:52,11,90,2004,6,14,4,8,52
2004-06-14 04:08:52,13,90,2004,6,14,4,8,52
2004-06-14 04:08:52,659,484,2004,6,14,4,8,52
2004-06-14 04:08:52,641,484,2004,6,14,4,8,52
2004-06-14 04:08:52,657,484,2004,6,14,4,8,52
2004-06-14 04:08:52,84,363,2004,6,14,4,8,52
2004-06-14 04:08:52,168,363,2004,6,14,4,8,52
2004-06-14 04:08:52,185,363,2004,6,14,4,8,52
2004-06-14 04:08:52,10,363,2004,6,14,4,8,52
2004-06-14 04:08:52,240,363,2004,6,14,4,8,52
2004-06-14 04:08:52,362,363,2004,6,14,4,8,52
2004-06-14 04:08:52,492,363,2004,6,14,4,8,52
2004-06-14 04:08:52,12,363,2004,6,14,4,8,52
2004-06-14 04:08:52,17,363,2004,6,14,4,8,52
2004-06-14 04:08:52,301,169,2004,6,14,4,8,52
2004-06-14 04:08:52,167,169,2004,6,14,4,8,52
2004-06-14 04:08:52,361,169,2004,6,14,4,8,52
2004-06-14 04:08:52,425,169,2004,6,14,4,8,52
2004-06-14 04:08:52,320,169,2004,6,14,4,8,52
2004-06-14 04:08:52,569,169,2004,6,14,4,8,52
2004-06-14 04:08:52,476,169,2004,6,14,4,8,52
2004-06-14 04:08:52,799,169,2004,6,14,4,8,52
2004-06-14 04:08:52,702,169,2004,6,14,4,8,52
2004-06-14 04:08:52,57,169,2004,6,14,4,8,52
2004-06-14 04:08:52,801,169,2004,6,14,4,8,52
2004-06-14 04:08:52,354,169,2004,6,14,4,8,52
2004-06-14 04:08:52,825,169,2004,6,14,4,8,52
2004-06-14 04:08:52,233,169,2004,6,14,4,8,52
2004-06-14 04:08:52,110,169,2004,6,14,4,8,52
2004-06-14 04:08:52,504,169,2004,6,14,4,8,52
2004-06-14 04:08:52,758,169,2004,6,14,4,8,52
2004-06-14 04:08:52,845,169,2004,6,14,4,8,52
2004-06-14 04:08:52,867,169,2004,6,14,4,8,52
2004-06-14 04:08:52,316,169,2004,6,14,4,8,52
2004-06-14 04:08:52,154,169,2004,6,14,4,8,52
2004-06-14 04:08:52,443,169,2004,6,14,4,8,52
2004-06-14 04:08:52,657,169,2004,6,14,4,8,52
2004-06-14 04:08:52,764,169,2004,6,14,4,8,52
2004-06-14 04:08:52,779,169,2004,6,14,4,8,52
2004-06-14 04:08:52,398,169,2004,6,14,4,8,52
2004-06-14 04:08:52,278,169,2004,6,14,4,8,52
2004-06-14 04:08:52,748,169,2004,6,14,4,8,52
2004-06-14 04:08:52,55,169,2004,6,14,4,8,52
2004-06-14 04:08:52,592,169,2004,6,14,4,8,52
2004-06-14 04:08:52,645,169,2004,6,14,4,8,52
2004-06-14 04:08:52,487,169,2004,6,14,4,8,52
2004-06-14 04:08:52,66,169,2004,6,14,4,8,52
2004-06-14 04:08:52,435,169,2004,6,14,4,8,52
2004-06-14 04:08:52,127,543,2004,6,14,4,8,52
2004-06-14 04:08:52,1,543,2004,6,14,4,8,52
2004-06-14 04:08:52,379,543,2004,6,14,4,8,52
2004-06-14 04:08:52,190,543,2004,6,14,4,8,52
2004-06-14 04:08:52,155,543,2004,6,14,4,8,52
2004-06-14 04:08:52,167,543,2004,6,14,4,8,52
2004-06-14 04:08:52,424,186,2004,6,14,4,8,52
2004-06-14 04:08:52,215,186,2004,6,14,4,8,52
2004-06-14 04:08:52,19,186,2004,6,14,4,8,52
2004-06-14 04:08:52,218,186,2004,6,14,4,8,52
2004-06-14 04:08:52,284,186,2004,6,14,4,8,52
2004-06-14 04:08:52,391,186,2004,6,14,4,8,52
2004-06-14 04:08:52,38,186,2004,6,14,4,8,52
2004-06-14 04:08:52,303,186,2004,6,14,4,8,52
2004-06-14 04:08:52,244,186,2004,6,14,4,8,52
2004-06-14 04:08:52,403,186,2004,6,14,4,8,52
2004-06-14 04:08:52,461,186,2004,6,14,4,8,52
2004-06-14 04:08:52,67,119,2004,6,14,4,8,52
2004-06-14 04:08:52,183,119,2004,6,14,4,8,52
2004-06-14 04:08:52,176,119,2004,6,14,4,8,52
2004-06-14 04:08:52,175,119,2004,6,14,4,8,52
2004-06-14 04:08:52,279,119,2004,6,14,4,8,52
2004-06-14 04:08:52,242,119,2004,6,14,4,8,52
2004-06-14 04:08:52,181,119,2004,6,14,4,8,52
2004-06-14 04:08:52,167,119,2004,6,14,4,8,52
2004-06-14 04:08:52,205,119,2004,6,14,4,8,52
2004-06-14 04:08:52,21,119,2004,6,14,4,8,52
2004-06-14 04:08:52,272,119,2004,6,14,4,8,52
2004-06-14 04:08:52,365,527,2004,6,14,4,8,52
2004-06-14 04:08:52,160,527,2004,6,14,4,8,52
2004-06-14 04:08:52,176,714,2004,6,14,4,8,52
2004-06-14 04:08:52,312,714,2004,6,14,4,8,52
2004-06-14 04:08:52,265,714,2004,6,14,4,8,52
2004-06-14 04:08:52,110,714,2004,6,14,4,8,52
2004-06-14 04:08:52,475,714,2004,6,14,4,8,52
2004-06-14 04:08:52,499,714,2004,6,14,4,8,52
2004-06-14 04:08:52,452,714,2004,6,14,4,8,52
2004-06-14 04:08:52,171,714,2004,6,14,4,8,52
2004-06-14 04:08:52,24,714,2004,6,14,4,8,52
2004-06-14 04:08:52,49,714,2004,6,14,4,8,52
2004-06-14 04:08:52,395,714,2004,6,14,4,8,52
2004-06-14 04:08:52,318,714,2004,6,14,4,8,52
2004-06-14 04:08:52,218,714,2004,6,14,4,8,52
2004-06-14 04:08:52,9,508,2004,6,14,4,8,52
2004-06-14 04:08:52,190,508,2004,6,14,4,8,52
2004-06-14 04:08:52,376,372,2004,6,14,4,8,52
2004-06-14 04:08:52,496,837,2004,6,14,4,8,52
2004-06-14 04:08:52,23,814,2004,6,14,4,8,52
2004-06-14 04:08:52,512,832,2004,6,14,4,8,52
2004-06-14 04:08:52,154,273,2004,6,14,4,8,52
2004-06-14 04:08:52,68,273,2004,6,14,4,8,52
2004-06-14 04:08:52,7,273,2004,6,14,4,8,52
2004-06-14 04:08:52,37,273,2004,6,14,4,8,52
2004-06-14 04:08:52,94,273,2004,6,14,4,8,52
2004-06-14 04:08:52,147,273,2004,6,14,4,8,52
2004-06-14 04:08:52,182,273,2004,6,14,4,8,52
2004-06-14 04:08:52,104,273,2004,6,14,4,8,52
2004-06-14 04:08:52,41,273,2004,6,14,4,8,52
2004-06-14 04:08:52,343,273,2004,6,14,4,8,52
2004-06-14 04:08:52,339,273,2004,6,14,4,8,52
2004-06-14 04:08:52,181,273,2004,6,14,4,8,52
2004-06-14 04:08:52,327,273,2004,6,14,4,8,52
2004-06-14 04:08:52,265,273,2004,6,14,4,8,52
2004-06-14 04:08:52,172,273,2004,6,14,4,8,52
2004-06-14 04:08:52,38,273,2004,6,14,4,8,52
2004-06-14 04:08:52,97,273,2004,6,14,4,8,52
2004-06-14 04:08:52,148,273,2004,6,14,4,8,52
2004-06-14 04:08:52,13,273,2004,6,14,4,8,52
2004-06-14 04:08:52,157,273,2004,6,14,4,8,52
2004-06-14 04:08:52,150,273,2004,6,14,4,8,52
2004-06-14 04:08:52,2,273,2004,6,14,4,8,52
2004-06-14 04:08:52,155,273,2004,6,14,4,8,52
2004-06-14 04:08:52,152,273,2004,6,14,4,8,52
2004-06-14 04:08:52,173,273,2004,6,14,4,8,52
2004-06-14 04:08:52,73,273,2004,6,14,4,8,52
2004-06-14 04:08:52,176,412,2004,6,14,4,8,52
2004-06-14 04:08:52,8,701,2004,6,14,4,8,52
2004-06-14 04:08:52,132,15,2004,6,14,4,8,52
2004-06-14 04:08:52,173,15,2004,6,14,4,8,52
2004-06-14 04:08:52,777,15,2004,6,14,4,8,52
2004-06-14 04:08:52,65,15,2004,6,14,4,8,52
2004-06-14 04:08:52,218,15,2004,6,14,4,8,52
2004-06-14 04:08:52,292,15,2004,6,14,4,8,52
2004-06-14 04:08:52,604,15,2004,6,14,4,8,52
2004-06-14 04:08:52,42,15,2004,6,14,4,8,52
2004-06-14 04:08:52,290,131,2004,6,14,4,8,52
2004-06-14 04:08:52,10,131,2004,6,14,4,8,52
2004-06-14 04:08:52,16,131,2004,6,14,4,8,52
2004-06-14 04:08:52,295,131,2004,6,14,4,8,52
2004-06-14 04:08:52,42,131,2004,6,14,4,8,52
2004-06-14 04:08:52,13,131,2004,6,14,4,8,52
2004-06-14 04:08:52,117,124,2004,6,14,4,8,52
2004-06-14 04:08:52,265,124,2004,6,14,4,8,52
2004-06-14 04:08:52,183,124,2004,6,14,4,8,52
2004-06-14 04:08:52,316,124,2004,6,14,4,8,52
2004-06-14 04:08:52,22,124,2004,6,14,4,8,52
2004-06-14 04:08:52,3,124,2004,6,14,4,8,52
2004-06-14 04:08:52,270,369,2004,6,14,4,8,52
2004-06-14 04:08:52,381,369,2004,6,14,4,8,52
2004-06-14 04:08:52,151,369,2004,6,14,4,8,52
2004-06-14 04:08:52,76,369,2004,6,14,4,8,52
2004-06-14 04:08:52,110,369,2004,6,14,4,8,52
2004-06-14 04:08:52,373,275,2004,6,14,4,8,52
2004-06-14 04:08:52,376,275,2004,6,14,4,8,52
2004-06-14 04:08:52,861,275,2004,6,14,4,8,52
2004-06-14 04:08:52,569,275,2004,6,14,4,8,52
2004-06-14 04:08:52,40,13,2004,6,14,4,8,52
2004-06-14 04:08:52,59,13,2004,6,14,4,8,52
2004-06-14 04:08:52,702,13,2004,6,14,4,8,52
2004-06-14 04:08:52,726,13,2004,6,14,4,8,52
2004-06-14 04:08:52,402,13,2004,6,14,4,8,52
2004-06-14 04:08:52,201,13,2004,6,14,4,8,52
2004-06-14 04:08:52,758,13,2004,6,14,4,8,52
2004-06-14 04:08:52,260,13,2004,6,14,4,8,52
2004-06-14 04:08:52,427,13,2004,6,14,4,8,52
2004-06-14 04:08:52,64,13,2004,6,14,4,8,52
2004-06-14 04:08:52,631,13,2004,6,14,4,8,52
2004-06-14 04:08:52,175,13,2004,6,14,4,8,52
2004-06-14 04:08:52,115,13,2004,6,14,4,8,52
2004-06-14 04:08:52,67,13,2004,6,14,4,8,52
2004-06-14 04:08:52,114,13,2004,6,14,4,8,52
2004-06-14 04:08:52,213,13,2004,6,14,4,8,52
2004-06-14 04:08:52,278,13,2004,6,14,4,8,52
2004-06-14 04:08:52,93,13,2004,6,14,4,8,52
2004-06-14 04:08:52,160,13,2004,6,14,4,8,52
2004-06-14 04:08:52,155,13,2004,6,14,4,8,52
2004-06-14 04:08:52,61,13,2004,6,14,4,8,52
2004-06-14 04:08:52,132,13,2004,6,14,4,8,52
2004-06-14 04:08:52,79,13,2004,6,14,4,8,52
2004-06-14 04:08:52,136,13,2004,6,14,4,8,52
2004-06-14 04:08:52,649,13,2004,6,14,4,8,52
2004-06-14 04:08:52,162,13,2004,6,14,4,8,52
2004-06-14 04:08:52,380,13,2004,6,14,4,8,52
2004-06-14 04:08:52,588,13,2004,6,14,4,8,52
2004-06-14 04:08:52,304,13,2004,6,14,4,8,52
2004-06-14 04:08:52,167,13,2004,6,14,4,8,52
2004-06-14 04:08:52,73,13,2004,6,14,4,8,52
2004-06-14 04:08:52,270,13,2004,6,14,4,8,52
2004-06-14 04:08:52,221,13,2004,6,14,4,8,52
2004-06-14 04:08:52,408,13,2004,6,14,4,8,52
2004-06-14 04:08:52,364,13,2004,6,14,4,8,52
2004-06-14 04:08:52,65,13,2004,6,14,4,8,52
2004-06-14 04:08:52,295,13,2004,6,14,4,8,52
2004-06-14 04:08:52,861,13,2004,6,14,4,8,52
2004-06-14 04:08:52,102,13,2004,6,14,4,8,52
2004-06-14 04:08:52,687,13,2004,6,14,4,8,52
2004-06-14 04:08:52,81,13,2004,6,14,4,8,52
2004-06-14 04:08:52,47,13,2004,6,14,4,8,52
2004-06-14 04:08:52,82,13,2004,6,14,4,8,52
2004-06-14 04:08:52,759,13,2004,6,14,4,8,52
2004-06-14 04:08:52,587,13,2004,6,14,4,8,52
2004-06-14 04:08:52,17,13,2004,6,14,4,8,52
2004-06-14 04:08:52,275,13,2004,6,14,4,8,52
2004-06-14 04:08:52,271,13,2004,6,14,4,8,52
2004-06-14 04:08:52,641,13,2004,6,14,4,8,52
2004-06-14 04:08:52,128,13,2004,6,14,4,8,52
2004-06-14 04:08:52,24,13,2004,6,14,4,8,52
2004-06-14 04:08:52,611,13,2004,6,14,4,8,52
2004-06-14 04:08:52,161,13,2004,6,14,4,8,52
2004-06-14 04:08:52,693,13,2004,6,14,4,8,52
2004-06-14 04:08:52,95,13,2004,6,14,4,8,52
2004-06-14 04:08:52,179,13,2004,6,14,4,8,52
2004-06-14 04:08:52,256,13,2004,6,14,4,8,52
2004-06-14 04:08:52,825,13,2004,6,14,4,8,52
2004-06-14 04:08:52,386,13,2004,6,14,4,8,52
2004-06-14 04:08:52,36,13,2004,6,14,4,8,52
2004-06-14 04:08:52,562,13,2004,6,14,4,8,52
2004-06-14 04:08:52,245,13,2004,6,14,4,8,52
2004-06-14 04:08:52,396,13,2004,6,14,4,8,52
2004-06-14 04:08:52,243,13,2004,6,14,4,8,52
2004-06-14 04:08:52,689,13,2004,6,14,4,8,52
2004-06-14 04:08:52,277,13,2004,6,14,4,8,52
2004-06-14 04:08:52,29,13,2004,6,14,4,8,52
2004-06-14 04:08:52,314,13,2004,6,14,4,8,52
2004-06-14 04:08:52,337,13,2004,6,14,4,8,52
2004-06-14 04:08:52,474,13,2004,6,14,4,8,52
2004-06-14 04:08:52,246,13,2004,6,14,4,8,52
2004-06-14 04:08:52,541,13,2004,6,14,4,8,52
2004-06-14 04:08:52,766,13,2004,6,14,4,8,52
2004-06-14 04:08:52,219,13,2004,6,14,4,8,52
2004-06-14 04:08:52,351,13,2004,6,14,4,8,52
2004-06-14 04:08:52,561,13,2004,6,14,4,8,52
2004-06-14 04:08:52,573,13,2004,6,14,4,8,52
2004-06-14 04:08:52,817,13,2004,6,14,4,8,52
2004-06-14 04:08:52,310,13,2004,6,14,4,8,52
2004-06-14 04:08:52,731,13,2004,6,14,4,8,52
2004-06-14 04:08:52,801,13,2004,6,14,4,8,52
2004-06-14 04:08:52,350,13,2004,6,14,4,8,52
2004-06-14 04:08:52,473,13,2004,6,14,4,8,52
2004-06-14 04:08:52,468,13,2004,6,14,4,8,52
2004-06-14 04:08:52,272,13,2004,6,14,4,8,52
2004-06-14 04:08:52,771,13,2004,6,14,4,8,52
2004-06-14 04:08:52,518,13,2004,6,14,4,8,52
2004-06-14 04:08:52,140,13,2004,6,14,4,8,52
2004-06-14 04:08:52,469,13,2004,6,14,4,8,52
2004-06-14 04:08:52,398,13,2004,6,14,4,8,52
2004-06-14 04:08:52,227,13,2004,6,14,4,8,52
2004-06-14 04:08:52,322,13,2004,6,14,4,8,52
2004-06-14 04:08:52,207,13,2004,6,14,4,8,52
2004-06-14 04:08:52,681,13,2004,6,14,4,8,52
2004-06-14 04:08:52,66,13,2004,6,14,4,8,52
2004-06-14 04:08:52,193,13,2004,6,14,4,8,52
2004-06-14 04:08:52,1,9,2004,6,14,4,8,52
2004-06-14 04:08:52,183,9,2004,6,14,4,8,52
2004-06-14 04:08:52,587,9,2004,6,14,4,8,52
2004-06-14 04:08:52,825,9,2004,6,14,4,8,52
2004-06-14 04:08:52,708,9,2004,6,14,4,8,52
2004-06-14 04:08:52,245,9,2004,6,14,4,8,52
2004-06-14 04:08:52,505,9,2004,6,14,4,8,52
2004-06-14 04:08:52,396,9,2004,6,14,4,8,52
2004-06-14 04:08:52,4,9,2004,6,14,4,8,52
2004-06-14 04:08:52,360,9,2004,6,14,4,8,52
2004-06-14 04:08:52,310,9,2004,6,14,4,8,52
